3.000000000000000000e+01,5.791459940972331494e-02,5.729695305434563679e-02
3.100000000000000000e+01,1.818710824916444364e-04,6.242312133671548300e-04
3.200000000000000000e+01,5.898941490157830203e-02,5.907466694856927658e-02
3.300000000000000000e+01,-5.831904958147869807e-03,-5.181884395734074299e-03
3.400000000000000000e+01,5.934866735479239763e-02,5.944336389702854079e-02
3.500000000000000000e+01,-5.976066595424506939e-03,-5.471593651748246807e-03
3.600000000000000000e+01,1.165408675785127995e-01,1.165568725007354034e-01
3.700000000000000000e+01,-1.470504767457631598e-03,-8.133908271793417223e-04
3.800000000000000000e+01,6.237097802159362325e-02,6.272192750501100200e-02
3.900000000000000000e+01,-1.263977677592059701e-02,-1.232530734603223994e-02
4.000000000000000000e+01,5.926654168769093789e-02,5.965318737732809573e-02
4.100000000000000000e+01,-2.878441735753666138e-03,-2.542194732141182974e-03
4.200000000000000000e+01,1.068005166547567192e-01,1.068747473463087516e-01
4.300000000000000000e+01,1.763662293021319490e-03,1.794616047697528399e-03
4.400000000000000000e+01,1.066952926934045531e-01,1.066318549280526606e-01
4.500000000000000000e+01,-5.034463688470383440e-03,-4.867393399420200280e-03
4.600000000000000000e+01,1.074219799587463331e-01,1.073329134965951143e-01
4.700000000000000000e+01,5.544384889434758601e-02,5.580831815236030752e-02
4.800000000000000000e+01,1.335414062182255224e-01,1.344869718878360931e-01
4.900000000000000000e+01,2.032624219469906374e-02,2.140983201080442350e-02
5.000000000000000000e+01,1.608016762448267675e-02,1.587649559523891807e-02
5.100000000000000000e+01,9.810608650898729188e-03,9.745486295817278044e-03
5.200000000000000000e+01,1.064297448009107749e-01,1.064023589594356306e-01
5.300000000000000000e+01,1.060135646408166170e-03,1.229697365522525090e-03
5.400000000000000000e+01,8.562976804383551355e-02,8.643200267810742521e-02
5.500000000000000000e+01,9.324066493477470852e-01,9.369739640998236974e-01
5.600000000000000000e+01,6.004409401346624819e-02,6.058055331256064630e-02
5.700000000000000000e+01,9.307828227595286164e-01,9.394485139095908321e-01
5.800000000000000000e+01,5.415854850448259539e-02,5.252601855955884441e-02
5.900000000000000000e+01,9.948166141399041873e-01,9.966856469865770229e-01
6.000000000000000000e+01,1.436993538483978539e-01,1.463141017459329285e-01
6.100000000000000000e+01,5.666367132113527688e-02,5.659268276136140280e-02
6.200000000000000000e+01,1.389163640751694406e-01,1.423004177874513110e-01
6.300000000000000000e+01,9.621904456592379473e-01,9.682587346711930554e-01
6.400000000000000000e+01,7.269706396553013428e-02,7.343117466386678283e-02
6.500000000000000000e+01,7.074479981267454975e-02,7.100880591639301131e-02
6.600000000000000000e+01,3.739079425214503010e-04,8.555076068682718150e-04
6.700000000000000000e+01,6.921206770783304429e-02,6.931000637257744845e-02
6.800000000000000000e+01,9.331089227498285711e-04,1.332972121347035044e-03
6.900000000000000000e+01,1.357234393756940050e-01,1.392809041730131148e-01
7.000000000000000000e+01,1.600587396109077673e-02,1.606191085382605716e-02
7.100000000000000000e+01,2.706569856732822174e-02,2.771013926486858708e-02
7.200000000000000000e+01,5.704543059878278838e-03,6.171572179212611066e-03
7.300000000000000000e+01,9.444220583557125237e-02,9.436327612669152820e-02
7.400000000000000000e+01,2.034839571527729098e-04,3.498030469913653733e-04
7.500000000000000000e+01,5.980249803725175978e-02,6.034549775035749630e-02
7.600000000000000000e+01,5.350797739713901435e-02,5.287649420022454139e-02
7.700000000000000000e+01,5.493115976562348846e-02,5.308903828183072354e-02
7.800000000000000000e+01,9.799535190376240656e-01,9.821041896981757002e-01
7.900000000000000000e+01,1.460065632492477117e-01,1.494815840380361027e-01
8.000000000000000000e+01,5.757705194346681571e-02,5.745527346883662345e-02
8.100000000000000000e+01,1.407640001428875354e-01,1.437917987882068871e-01
8.200000000000000000e+01,6.571442798133567131e-02,6.613230795588120881e-02
8.300000000000000000e+01,6.209656306605941534e-02,6.192152833809860119e-02
8.400000000000000000e+01,5.714919136519633347e-02,5.733093378210411817e-02
8.500000000000000000e+01,-6.296771911284877038e-03,-5.827284264932789531e-03
8.600000000000000000e+01,1.093280743914616521e-01,1.095353463872095617e-01
8.700000000000000000e+01,-3.169810758498669482e-04,2.399550253900965217e-04
8.800000000000000000e+01,5.963568457257193561e-02,6.049785223677484752e-02
8.900000000000000000e+01,-1.141847488181325920e-02,-1.113009582836369145e-02
9.000000000000000000e+01,6.268508021878776981e-02,6.321918720774101497e-02
9.100000000000000000e+01,-2.683717516310519038e-03,-2.218553894213523385e-03
9.200000000000000000e+01,5.525845263513987776e-02,5.351458837246944600e-02
9.300000000000000000e+01,9.811424759937799056e-01,9.818644976844705941e-01
9.400000000000000000e+01,1.449124057621800910e-01,1.477525941089832262e-01
9.500000000000000000e+01,5.819413528770354255e-02,5.805587971682611703e-02
9.600000000000000000e+01,1.404615608515048797e-01,1.437280896250194284e-01
9.700000000000000000e+01,6.270790838356170294e-02,6.194603259440544657e-02
9.800000000000000000e+01,6.212654228994170941e-02,6.207931016139040664e-02
9.900000000000000000e+01,1.152097673321871019e-01,1.151995757671858411e-01
1.000000000000000000e+02,-4.861369615882953944e-03,-2.884660589259156922e-03
1.010000000000000000e+02,4.823060552605658996e-02,4.787151206707636331e-02
1.020000000000000000e+02,-2.768222023235994075e-02,-2.837515970528466797e-02
1.030000000000000000e+02,5.473480258221944533e-02,5.284166976014890993e-02
1.040000000000000000e+02,-7.517749527802665508e-05,3.918434113738184822e-04
1.050000000000000000e+02,3.062748405404180918e-01,3.112366218006907825e-01
1.060000000000000000e+02,9.104848534110887570e-02,9.162875295053898861e-02
1.070000000000000000e+02,2.867497669409294625e-01,2.920598047558671806e-01
1.080000000000000000e+02,9.818509305732406878e-01,9.842277069533976741e-01
1.090000000000000000e+02,1.184392602676374445e-01,1.190400901230805469e-01
1.100000000000000000e+02,-3.748795648349675241e-03,-3.572769383359241865e-03
1.110000000000000000e+02,6.567845084706762371e-02,6.763956353583860936e-02
1.120000000000000000e+02,1.444198446203938391e-01,1.472462655605702997e-01
1.130000000000000000e+02,1.398950961298217437e-02,1.417834183448447166e-02
1.140000000000000000e+02,-5.970777042645088011e-03,-5.501386203693935453e-03
1.150000000000000000e+02,5.626211374802336102e-02,5.609700347051631286e-02
1.160000000000000000e+02,4.491456426661735030e-02,4.502142629457865641e-02
1.170000000000000000e+02,1.391656372620452831e-01,1.426205710106850932e-01
1.180000000000000000e+02,3.245047813109820829e-03,3.052095201208223155e-03
1.190000000000000000e+02,7.697321203566459547e-02,7.802787212581283049e-02
1.200000000000000000e+02,7.076325556715080956e-02,7.045440588559045980e-02
1.210000000000000000e+02,6.806871717393167542e-02,6.957496304942441256e-02
1.220000000000000000e+02,5.999522977087488190e-02,6.015209561625093487e-02
1.230000000000000000e+02,6.552828265670937458e-02,6.631850763277573335e-02
1.240000000000000000e+02,5.732761903755458771e-02,5.722485642398415784e-02
1.250000000000000000e+02,5.913590801324875024e-02,5.917390368051945321e-02
1.260000000000000000e+02,5.684072347915744561e-02,5.590547125901438458e-02
1.270000000000000000e+02,5.949299962490332827e-02,5.997876853521635215e-02
1.280000000000000000e+02,1.094550372225381457e-01,1.112617367296799414e-01
1.290000000000000000e+02,6.618518033789298760e-02,6.568812840770132944e-02
1.300000000000000000e+02,5.892421182718699663e-02,5.830299471843022885e-02
1.310000000000000000e+02,7.547800848496122317e-02,7.716207000054159382e-02
1.320000000000000000e+02,5.981987153938135571e-02,6.011820526137601900e-02
1.330000000000000000e+02,1.092803129708967286e-01,1.089748604250982411e-01
1.340000000000000000e+02,7.257508700909345856e-02,7.225828204848022684e-02
1.350000000000000000e+02,1.088410372876673360e-01,1.084648224092560898e-01
1.360000000000000000e+02,7.045815233768490393e-02,7.022034221114929753e-02
1.370000000000000000e+02,1.083462170230108518e-01,1.080227951828487548e-01
1.380000000000000000e+02,6.809573372588068052e-02,6.777827405667180560e-02
1.390000000000000000e+02,1.083272126157285714e-01,1.080269588455112229e-01
1.400000000000000000e+02,1.074382413133839614e-01,1.072805301710411108e-01
1.410000000000000000e+02,1.099103374075923317e-01,1.099238032626472655e-01
1.420000000000000000e+02,7.669480785675233947e-02,7.601897151953251885e-02
1.430000000000000000e+02,1.087382596581706051e-01,1.084089973509203553e-01
1.440000000000000000e+02,7.223218870526335045e-02,7.181793979558123708e-02
1.450000000000000000e+02,9.871066293592929697e-02,1.003247190250953352e-01
1.460000000000000000e+02,9.306359978859823912e-01,9.337015677838782501e-01
1.470000000000000000e+02,6.724330287834531794e-02,6.879756126122484050e-02
1.480000000000000000e+02,9.239082679874741633e-01,9.298514504169177464e-01
1.490000000000000000e+02,5.409459549816644786e-02,5.253284559071209892e-02
1.500000000000000000e+02,9.913486306301423356e-01,9.957914782945228582e-01
1.510000000000000000e+02,1.564521769865448442e-01,1.603384668445460848e-01
1.520000000000000000e+02,6.851169631228006818e-01,6.889966524169821582e-01
1.530000000000000000e+02,1.313949360797961319e-01,1.344036499548159902e-01
1.540000000000000000e+02,9.331745107703161013e-01,9.377378863859188174e-01
1.550000000000000000e+02,7.821665675826922071e-02,7.840679762813163034e-02
1.560000000000000000e+02,8.091497388738165542e-02,8.061010492822774653e-02
1.570000000000000000e+02,6.040905876275124570e-02,6.052347328483539957e-02
1.580000000000000000e+02,7.621885081698918929e-02,7.682528308462938105e-02
1.590000000000000000e+02,6.050169235140650387e-02,6.120294562618378009e-02
1.600000000000000000e+02,7.867636260937818649e-02,7.947571796347215056e-02
1.610000000000000000e+02,1.244075272567774365e-01,1.269814017460605404e-01
1.620000000000000000e+02,5.779398053523383816e-02,5.795943390015288049e-02
1.630000000000000000e+02,9.383914123898290383e-02,9.538949090845377787e-02
1.640000000000000000e+02,9.833678529686545877e-02,9.966854711581500659e-02
1.650000000000000000e+02,6.687119508738109674e-02,6.680765476706990169e-02
1.660000000000000000e+02,6.491020410217214487e-02,6.552964893744905872e-02
1.670000000000000000e+02,6.037461914034290139e-02,5.990579331014627557e-02
1.680000000000000000e+02,5.486277362761355497e-02,5.302290361004590585e-02
1.690000000000000000e+02,9.915735755480525881e-01,9.962534468683186262e-01
1.700000000000000000e+02,1.530710704085049556e-01,1.581474951002047602e-01
1.710000000000000000e+02,8.796306336891056288e-02,8.783410272472366720e-02
1.720000000000000000e+02,1.317119765730780656e-01,1.348724187618161596e-01
1.730000000000000000e+02,6.572463592450379644e-02,6.604712576843184413e-02
1.740000000000000000e+02,6.577880897309464070e-02,6.572767143367354292e-02
1.750000000000000000e+02,6.269635322585279114e-02,6.326081877475750459e-02
1.760000000000000000e+02,5.657513914530135773e-02,5.561351322280735920e-02
1.770000000000000000e+02,5.991036051872201257e-02,5.999897837634336761e-02
1.780000000000000000e+02,1.288180450732429039e-01,1.312777454603381855e-01
1.790000000000000000e+02,6.185929730685804651e-02,6.176741599070205424e-02
1.800000000000000000e+02,5.847252013862368897e-02,5.795007069077539458e-02
1.810000000000000000e+02,7.518753621284693378e-02,7.640580708762600981e-02
1.820000000000000000e+02,6.025655985609471715e-02,6.046130916828051233e-02
1.830000000000000000e+02,5.512063077744890766e-02,5.335475738407273461e-02
1.840000000000000000e+02,9.775840955338430671e-01,9.814079785944045398e-01
1.850000000000000000e+02,1.603617872604036487e-01,1.656018027494149114e-01
1.860000000000000000e+02,8.795333758889235798e-02,8.760815010892207544e-02
1.870000000000000000e+02,1.314748301932352759e-01,1.343567581596591953e-01
1.880000000000000000e+02,6.397114438038185857e-02,6.361302654282088853e-02
1.890000000000000000e+02,6.457852584732547141e-02,6.482469343382180060e-02
1.900000000000000000e+02,5.522321804284856250e-02,5.338390207652507491e-02
1.910000000000000000e+02,7.693470362418999842e-02,7.733006408804489473e-02
1.920000000000000000e+02,6.118523797769271494e-02,6.072216199094028488e-02
1.930000000000000000e+02,5.322004314220145360e-02,5.139923296763351801e-02
1.940000000000000000e+02,5.466689354465131823e-02,5.277340721593520856e-02
1.950000000000000000e+02,6.015883232332590314e-02,6.043586727419231891e-02
1.960000000000000000e+02,1.543860423205062615e-01,1.576686391897600958e-01
1.970000000000000000e+02,6.461035089524762576e-01,6.523669057546773731e-01
1.980000000000000000e+02,1.323620762026035125e-01,1.352531278065416398e-01
1.990000000000000000e+02,9.906365144961477576e-01,9.957875517696271883e-01
2.000000000000000000e+02,6.535063837147038479e-02,6.549434018259928103e-02
2.010000000000000000e+02,1.336579281131709818e-01,1.364888269856572856e-01
2.020000000000000000e+02,1.400172587005511782e-01,1.432236707324520963e-01
2.030000000000000000e+02,1.603917121901982379e-01,1.652289812139473846e-01
2.040000000000000000e+02,8.023716849235301707e-02,8.172281221184642119e-02
2.050000000000000000e+02,9.752785898457801139e-02,9.875326487557062327e-02
2.060000000000000000e+02,7.614716202301240189e-02,7.625732100667513558e-02
2.070000000000000000e+02,5.572859730282957863e-02,5.540123724525900656e-02
2.080000000000000000e+02,1.315898865827959952e-01,1.346538763236540259e-01
2.090000000000000000e+02,6.023366802863110159e-02,6.083936259743365910e-02
2.100000000000000000e+02,8.677093775917650575e-02,8.668728190502114628e-02
2.110000000000000000e+02,7.073383839265340312e-02,7.042642017997273463e-02
2.120000000000000000e+02,8.267005919289752191e-04,8.543486588092108524e-04
2.130000000000000000e+02,7.074743558787482955e-02,7.043946657095996600e-02
2.140000000000000000e+02,-1.412092354981913430e-03,-1.910764356026635816e-03
2.150000000000000000e+02,7.082402867130195567e-02,7.051875030767479346e-02
2.160000000000000000e+02,-3.859314049067098015e-03,-4.408092278034014821e-03
2.170000000000000000e+02,1.148675795400556920e-01,1.153397978103622851e-01
2.180000000000000000e+02,6.180087576148769225e-03,6.235587273315871572e-03
2.190000000000000000e+02,7.212088556125446914e-02,7.211580867747566237e-02
2.200000000000000000e+02,-8.735560371304662867e-04,-4.314719219476046341e-04
2.210000000000000000e+02,7.066747685826357817e-02,7.035298235279052737e-02
2.220000000000000000e+02,1.304339507984393545e-03,1.317506966844537129e-03
2.230000000000000000e+02,6.028179448710801330e-02,6.076068501099153585e-02
2.240000000000000000e+02,6.786422350400861392e-02,6.947380348989556920e-02
2.250000000000000000e+02,5.607065726274127609e-02,5.588380480088570024e-02
2.260000000000000000e+02,5.923894018748965956e-02,5.912289410778409637e-02
2.270000000000000000e+02,5.598405288369853045e-02,5.488387759388755477e-02
2.280000000000000000e+02,5.849947191511697259e-02,5.871150705902840328e-02
2.290000000000000000e+02,5.269105701211689030e-02,5.237609497973470113e-02
2.300000000000000000e+02,6.658729823185804975e-02,6.608263183429179122e-02
2.310000000000000000e+02,5.762182446287526794e-02,5.694750885699301213e-02
2.320000000000000000e+02,7.793455272994714855e-02,7.946068529802442770e-02
2.330000000000000000e+02,6.009166941839080844e-02,6.043537262906536339e-02
2.340000000000000000e+02,6.014981693095736853e-02,6.033404219745078234e-02
2.350000000000000000e+02,-5.358990530031398219e-03,-5.065539450869151021e-03
2.360000000000000000e+02,5.921491682098599385e-02,5.938605767526008300e-02
2.370000000000000000e+02,-1.525533095102954732e-03,-9.818917687047664343e-04
2.380000000000000000e+02,9.981754954347703268e-02,9.840972489926674838e-02
2.390000000000000000e+02,-2.286857590120204217e-03,-1.970672944953209133e-03
2.400000000000000000e+02,2.401592417987458150e-03,2.576647296280785548e-03
2.410000000000000000e+02,-9.982200915070179453e-03,-9.741269374079444821e-03
2.420000000000000000e+02,6.102773962063547802e-02,6.137852744701871588e-02
2.430000000000000000e+02,3.481185885805428821e-04,6.671111166961084683e-04
2.440000000000000000e+02,5.671786670317104789e-02,5.662600757094041898e-02
2.450000000000000000e+02,5.907314511074630847e-02,5.913221862988827376e-02
2.460000000000000000e+02,5.679169790836225556e-02,5.585472273571528284e-02
2.470000000000000000e+02,5.882551601437734784e-02,5.888277071324816980e-02
2.480000000000000000e+02,1.132455487167091379e-01,1.150314165170740616e-01
2.490000000000000000e+02,6.581189844598679672e-02,6.537363617415012373e-02
2.500000000000000000e+02,5.884788159464468538e-02,5.826136274766278988e-02
2.510000000000000000e+02,7.538713368504364187e-02,7.716980398059684887e-02
2.520000000000000000e+02,5.990218898593507868e-02,6.017184174584870593e-02
2.530000000000000000e+02,5.794477009789684996e-02,5.796325544215710085e-02
2.540000000000000000e+02,-6.220730322786443243e-03,-5.699863279421445508e-03
2.550000000000000000e+02,1.081159890135663937e-01,1.078334090420189628e-01
2.560000000000000000e+02,-4.272540190256792977e-03,-3.461170690166124730e-03
2.570000000000000000e+02,2.739459395430061603e-03,3.046989986595765535e-03
2.580000000000000000e+02,-1.298454063780099359e-02,-1.261678995829270886e-02
2.590000000000000000e+02,5.677592667341545968e-02,5.699102684263105539e-02
2.600000000000000000e+02,-6.264197036999910075e-03,-5.813378329850574060e-03
2.610000000000000000e+02,5.703000274927320229e-02,5.612568227025247630e-02
2.620000000000000000e+02,5.983350794352151891e-02,6.009376188271930291e-02
2.630000000000000000e+02,9.992941189823785486e-02,1.020524231989838743e-01
2.640000000000000000e+02,6.652812067365963811e-02,6.620282997929023694e-02
2.650000000000000000e+02,5.919682519945201199e-02,5.862440967511754752e-02
2.660000000000000000e+02,7.226560833723041921e-02,7.282946528701515765e-02
2.670000000000000000e+02,5.946597368350983043e-02,5.972061376891547174e-02
2.680000000000000000e+02,1.129269846636505453e-01,1.144929369101065075e-01
2.690000000000000000e+02,-9.595577454665242187e-03,-8.840635567612791304e-03
2.700000000000000000e+02,1.174478894913875103e-02,1.205385200204670687e-02
2.710000000000000000e+02,-2.120121540771749413e-02,-2.146715018333161112e-02
2.720000000000000000e+02,5.659247945689178244e-02,5.566433033053314050e-02
2.730000000000000000e+02,-4.259535974656406855e-03,-3.708630233311532506e-03
2.740000000000000000e+02,1.210161606309347881e-01,1.219836530412908571e-01
2.750000000000000000e+02,9.693631443468764264e-02,9.681836004845521815e-02
2.760000000000000000e+02,1.246472453724453699e-01,1.254168331309542805e-01
2.770000000000000000e+02,6.221511523239690172e-02,6.245994637462197463e-02
2.780000000000000000e+02,1.025468346504240097e-01,1.017415182056231465e-01
2.790000000000000000e+02,-3.406571943115654748e-03,-3.236921992603612828e-03
2.800000000000000000e+02,-8.001721975042676641e-03,-7.335233471382330769e-03
2.810000000000000000e+02,5.606924204614559953e-02,5.576904587228884158e-02
2.820000000000000000e+02,-3.356056543380566727e-03,-2.775883781522002752e-03
2.830000000000000000e+02,-4.120388873426129167e-03,-3.683462558585510940e-03
2.840000000000000000e+02,6.647191085018326617e-02,6.592325487689447427e-02
2.850000000000000000e+02,2.715442960978072060e-03,2.951581977450292143e-03
2.860000000000000000e+02,5.874063459157907729e-02,5.812445968411399100e-02
2.870000000000000000e+02,-1.134517782205012038e-02,-1.099323831704840208e-02
2.880000000000000000e+02,6.123363919273490386e-02,6.143241211721188477e-02
2.890000000000000000e+02,7.476621107764261365e-02,7.428035911660015034e-02
2.900000000000000000e+02,1.089115731088627637e-01,1.087127641605729056e-01
2.910000000000000000e+02,7.174556316455334148e-02,7.140929095286158157e-02
2.920000000000000000e+02,1.090858841842641397e-01,1.086249434727344920e-01
2.930000000000000000e+02,6.832429566531157683e-02,6.797563252114553756e-02
2.940000000000000000e+02,1.097662286686219846e-01,1.098179454692317647e-01
2.950000000000000000e+02,6.894002317712084882e-02,6.903261283415769445e-02
2.960000000000000000e+02,1.096660452323357515e-01,1.092513254208750811e-01
2.970000000000000000e+02,7.688459353330781565e-02,7.621510610522491680e-02
2.980000000000000000e+02,1.089328855110991839e-01,1.085229742924076896e-01
2.990000000000000000e+02,7.390701541510492911e-02,7.355320594250412680e-02
3.000000000000000000e+02,7.187454172136781283e-02,7.153033613952256009e-02
3.010000000000000000e+02,3.667662814022651287e-04,3.290982592615936380e-04
3.020000000000000000e+02,7.186502407030319339e-02,7.142142067419969542e-02
3.030000000000000000e+02,5.111650663394106927e-04,2.369611063050751452e-04
3.040000000000000000e+02,1.113433976905502526e-01,1.126547301035070864e-01
3.050000000000000000e+02,1.334304043439516960e-02,1.327519742973887716e-02
3.060000000000000000e+02,-3.516693122720838255e-03,-3.789573128696119373e-03
3.070000000000000000e+02,-8.976536927029149862e-03,-9.063254412445259992e-03
3.080000000000000000e+02,7.453286526704776260e-02,7.449735224503792330e-02
3.090000000000000000e+02,3.183340938897153707e-04,3.179477593442831007e-04
3.100000000000000000e+02,7.043401249837022426e-02,7.018136976310641872e-02
3.110000000000000000e+02,1.083290590540420539e-01,1.079453765099615825e-01
3.120000000000000000e+02,6.807859244535070797e-02,6.775868401690854359e-02
3.130000000000000000e+02,1.084385558838533992e-01,1.081721419326521494e-01
3.140000000000000000e+02,1.073533385357075404e-01,1.072463651007454638e-01
3.150000000000000000e+02,1.098028298950357307e-01,1.097986798095876154e-01
3.160000000000000000e+02,7.676902444526703673e-02,7.608715316087104330e-02
3.170000000000000000e+02,1.085118630516630905e-01,1.081291994243024357e-01
3.180000000000000000e+02,7.030405449883705971e-02,6.985597468299256652e-02
3.190000000000000000e+02,7.049134910090729123e-02,7.024177267950952597e-02
3.200000000000000000e+02,-3.567216172720487008e-03,-4.255149410895633227e-03
3.210000000000000000e+02,1.148325135069866582e-01,1.148195440617591490e-01
3.220000000000000000e+02,9.950545086914798151e-03,1.043430679658961455e-02
3.230000000000000000e+02,7.088122475849850668e-02,7.093854705626982671e-02
3.240000000000000000e+02,-7.427070672118356006e-04,-2.737682712054211563e-04
3.250000000000000000e+02,7.055323696073863282e-02,7.040909921518945236e-02
3.260000000000000000e+02,1.213547545997778823e-03,1.184673806911091349e-03
3.270000000000000000e+02,6.815609147666661094e-02,6.782823381485743319e-02
3.280000000000000000e+02,1.078393359089463155e-01,1.077895189067806098e-01
3.290000000000000000e+02,1.082391262655052200e-01,1.081835239310501434e-01
3.300000000000000000e+02,1.092865240896901124e-01,1.095814143850051131e-01
3.310000000000000000e+02,7.649721415920074374e-02,7.584647211677116030e-02
3.320000000000000000e+02,1.087109114114587910e-01,1.081186465930628615e-01
3.330000000000000000e+02,7.214550843219673382e-02,7.168626689947023289e-02
3.340000000000000000e+02,1.146883480005037315e-01,1.156486107207286146e-01
3.350000000000000000e+02,3.760566833474254800e-03,4.667703779688523423e-03
3.360000000000000000e+02,6.103507774800209090e-02,6.094892025623033921e-02
3.370000000000000000e+02,-1.794199843239103771e-03,-1.138730427168870712e-03
3.380000000000000000e+02,6.802691196782786887e-02,6.770983305285709075e-02
3.390000000000000000e+02,1.840612886342445119e-03,1.614467815964854567e-03
3.400000000000000000e+02,1.118846806421978646e-01,1.116402806644811591e-01
3.410000000000000000e+02,8.307592661606529039e-02,8.371960476933321127e-02
3.420000000000000000e+02,1.148627827934045886e-01,1.145734300682675205e-01
3.430000000000000000e+02,1.089589920105436954e-01,1.085619499264649512e-01
3.440000000000000000e+02,1.083354276571114050e-01,1.091700092662531429e-01
3.450000000000000000e+02,1.298544665511026409e-02,1.324834874413967009e-02
3.460000000000000000e+02,1.304535972091638331e-02,1.311487442082993893e-02
3.470000000000000000e+02,9.998151799975292520e-02,1.000039073199467388e-01
3.480000000000000000e+02,1.171262308777857447e-02,1.187525893269113751e-02
3.490000000000000000e+02,-1.169824757281294611e-03,-1.267734587548365391e-03
3.500000000000000000e+02,1.103637777738524367e-01,1.100751296794080375e-01
3.510000000000000000e+02,-4.299313495005013461e-03,-4.607556385158838481e-03
3.520000000000000000e+02,7.686104131301889353e-02,7.615608816556047878e-02
3.530000000000000000e+02,-1.532231625296569732e-03,-1.151503614260585224e-03
3.540000000000000000e+02,7.344265575587391459e-02,7.315428328464519681e-02
3.550000000000000000e+02,1.003399044987538236e-01,1.025489497809374262e-01
3.560000000000000000e+02,6.054273370467850440e-02,6.090292190727750188e-02
3.570000000000000000e+02,9.420826682019452225e-02,9.582255335817604913e-02
3.580000000000000000e+02,6.127106837291768082e-02,6.192570862596957076e-02
3.590000000000000000e+02,8.503753704554375958e-02,8.509494663241264079e-02
3.600000000000000000e+02,9.877166566077091869e-02,9.954750589191214971e-02
3.610000000000000000e+02,5.992666174232581799e-02,6.022641856074849309e-02
3.620000000000000000e+02,6.678353393123898085e-02,6.779498189320576351e-02
3.630000000000000000e+02,1.047791267210366889e-01,1.073000655933163267e-01
3.640000000000000000e+02,6.964884449073492634e-02,6.956524299061260519e-02
3.650000000000000000e+02,6.690360215826547663e-02,6.835015337474215080e-02
3.660000000000000000e+02,9.303720526806716906e-01,9.331928135929763446e-01
3.670000000000000000e+02,5.393624573565155428e-02,5.250941180604554170e-02
3.680000000000000000e+02,9.908786148386878878e-01,9.957914782945228582e-01
3.690000000000000000e+02,1.525019326034998679e-01,1.570781215810292120e-01
3.700000000000000000e+02,7.850060849544207020e-01,7.887441773567464010e-01
3.710000000000000000e+02,1.315158495276947392e-01,1.346518226642846039e-01
3.720000000000000000e+02,9.329251201331031362e-01,9.372389513153335239e-01
3.730000000000000000e+02,7.699585604469043332e-02,7.720955619981319240e-02
3.740000000000000000e+02,6.435603486103466664e-02,6.531180960539628710e-02
3.750000000000000000e+02,5.609015079377297625e-02,5.505162827304675710e-02
3.760000000000000000e+02,6.158365110144579241e-02,6.196007520464617835e-02
3.770000000000000000e+02,6.165801696014247546e-02,6.233983663779477796e-02
3.780000000000000000e+02,6.163223793634022701e-02,6.145852352838107602e-02
3.790000000000000000e+02,5.729915417083146500e-02,5.657137173983577128e-02
3.800000000000000000e+02,7.770132223929077098e-02,7.897581413076057433e-02
3.810000000000000000e+02,6.044933950375645099e-02,6.060685976611572545e-02
3.820000000000000000e+02,5.452824607426161319e-02,5.270431345047951743e-02
3.830000000000000000e+02,9.920365853502858267e-01,9.962467127985544790e-01
3.840000000000000000e+02,1.480961485574522063e-01,1.519885021336348785e-01
3.850000000000000000e+02,4.122559313075266907e-01,4.126801519442471200e-01
